,Body.I__Ixx,Body.I__Iyy,Body.I__Izz,Body.mass,Body.pos__x,Body.pos__z,Wheel.fl.pos__x,Wheel.fl.pos__y,Wheel.rl.pos__y,Response_Time_YawRate,Response_Time_LatAcc,Peak_RollRate,SteadyState_SideSlip,SteadyState_Roll,SteadyState_SWA,Delay_YawRate_LatAcc,Gain_YawRate_SWA,Gain_LatAcc_SWA,Overshoot_Ratio_YawRate,Overshoot_Ratio_LatAcc,Overshoot_Ratio_Roll
51553,699.7217485071897,4306.849979614405,3036.7081304008225,1977.6875693008988,2.03560436903941,0.7092662983233065,3.565833931670295,0.6841656309454368,0.6860771155257528,0.0852879202730783,0.2319492200896467,23.37828358006902,-0.8687139150824656,4.95271554769448,43.5282169181585,0.1466612998165684,28.21134654816794,1.3701188290297939,48.268770018466505,13.562298299412618,28.707946734740197
51594,562.9658478022617,4902.296373653539,4802.509150969868,1456.8979479826048,2.404871616868454,0.7874043205261101,2.9864496854270137,0.725624480016787,0.7277112265989873,0.25400000071272233,0.3440000007127222,21.266943365193118,0.10450835065339564,3.986698911879269,47.91620180243255,0.08999999999999986,25.760317650966496,1.2577740305052418,7.430963185011466,4.531547797235504,4.5565288298536615
51733,803.2879124925562,3172.9235253602183,3876.88924434004,968.793875620041,2.203859801851248,0.41159486374627,2.7871440037946518,0.8587044723023318,0.8614211345214137,0.4542274617534252,0.6123815345052526,3.2374057726961105,0.407277221223476,0.7394740166006993,28.041652192497267,0.15815407275182736,44.492784796675906,2.191331658051028,0.20410232408194454,0.18551010232136908,0.37500921120452296
51828,638.7709166272336,3219.678883382173,4823.440942324814,1002.9617392246856,2.0147829182695935,0.4232597376342498,3.215296679588378,0.8654969803593868,0.8683993978294106,0.37456083084220637,0.5272364130810852,3.1979419254593155,-0.6106065345313579,0.7420348790106769,26.66244867571594,0.15267558223887878,46.83665930111616,2.3064200610691232,0.37104753086072334,0.3104224912650566,0.4339324112168902
51883,755.0018827575354,2908.331226642539,4482.020284907145,2042.8703870279908,2.130416188247286,0.7533621746943806,3.749874560803813,0.6877220083865541,0.6901003157494654,0.09701859637121801,0.2605101094903923,23.75813109906112,-0.8832848183804934,5.4942349919119415,47.705384523224836,0.16349151311917431,25.70467929434322,1.2511379063550856,44.88340705249726,14.9312778226951,23.56006234017433
51889,551.4711327491568,4157.101597593972,4611.558770675385,844.6589750514381,2.173858551483007,0.5733043116463301,2.842032969961567,0.8096259549003288,0.8124387086127915,0.48950477853443086,0.6463787929339628,5.919253608604697,0.37150856630967577,1.2967089844439794,28.820679942119117,0.15687401439953197,43.309542496242805,2.1340305715054093,0.404281740980695,0.3392020067562702,0.42523998842788746
52189,531.3382087488408,3841.116275345878,2042.1733066914946,1795.7621617662762,2.3225707668078543,0.6957739896776144,3.1746479358519526,0.6936239754157518,0.6964759254735698,0.09399999859376074,0.21399999859376084,25.52450971138893,-0.371362670274568,4.3691768929323365,48.570626366472226,0.1200000000000001,25.199031527388104,1.2304110855549013,39.824813247327704,10.217615279705786,21.83759465714617
52202,734.389690572527,4099.567483700432,3773.5222906294157,1962.604183037464,1.9010935195968324,0.7292406867757648,3.7332099904010567,0.6881335013758411,0.6909944256947199,0.10500000000000043,0.2650000000000001,20.739674341428422,-1.042480101113754,5.01808307422582,40.959183777236916,0.1599999999999997,29.886406816508476,1.4537784286425774,41.4151763507978,14.140605337287107,25.704506118423296
52220,883.1825329348621,2520.722771211331,2216.2979372392115,1912.7541858208342,2.248140190377236,0.7385954994968329,3.538631338689589,0.7945772040771165,0.797909062800888,0.0781340107684394,0.1980611521944926,19.92275797232089,-0.5659972097060452,3.667333413650467,44.136411330270754,0.11992714142605321,27.723460930746175,1.3523015410968338,45.63466265177878,11.471084998223152,32.04999665689344
52311,747.2406355402618,2762.2144123403964,2627.891596781507,2030.124730890076,2.385712246969674,0.7926885983721038,2.8964104104903963,0.8869258927204268,0.8908152135503064,0.1239999987856013,0.2439999987856014,21.47986042552013,-0.10775236807134429,3.3514579896054775,56.24339041600228,0.1200000000000001,21.789387080120253,1.0633169982697561,17.461408304707593,5.306768788283031,9.656375138573898
52477,635.3535201545972,3897.3767297241775,4219.624221740017,1970.8305179419915,2.5080724906485323,0.6626006842657792,3.126599392458271,0.805432569263597,0.8092411495567896,0.17300000000000004,0.2829999999999999,18.453939951104285,0.15913566390956277,3.1561837440720284,51.915439500904085,0.10999999999999988,23.76589920310824,1.159753210513939,5.64657056377377,3.23003433567031,2.8644752358173826
52478,803.1206074651125,3067.756173853318,1859.5916848948018,1730.4544350274728,2.0151489571300094,0.7015720104443073,2.883291074532385,0.6781868283240151,0.6813937495715385,0.08503850254928258,0.20710819681588566,23.32710938864325,-0.5588400272307038,4.500581515727303,44.05983805210591,0.12206969426660308,27.869919112073347,1.3575156894740057,51.14177305265645,8.551368584077167,36.11277536286033
52501,1023.4136393109105,3376.3400749792177,3644.003627648693,2035.0281202658737,2.273139480490737,0.7889424108391501,3.2801262312450916,0.7620750422940432,0.7657065747319857,0.10300000229677586,0.25300000229677577,22.965364189840322,-0.5000856722473052,4.659316376407432,52.041801460826434,0.1499999999999999,23.567588259740198,1.1482119428197008,43.2104188567216,12.410528502930111,28.594274550041682
52521,862.5525711964751,4154.695600457316,3041.8408480075045,2106.19789717116,2.3382216416624844,0.6474686935545648,3.709749855777538,0.6902977318831583,0.6936134398240568,0.08377307508659193,0.2131777560952397,23.24655297876722,-0.6363533151237897,4.477503375505937,47.42299025101663,0.12940468100864777,25.86637256823468,1.2561718923638796,45.62392929720763,8.652317538694346,35.13950072332214
52551,1062.6652102315466,4036.7877029788197,4091.3288624923375,2023.9423974790839,2.196153533711686,0.8036041453343106,3.817903844972232,0.7103506979821276,0.7138028394324802,0.08678364120596882,0.24218602308942172,25.976088417842885,-0.8212005768365727,5.5558826896771585,50.062937856352335,0.1554023818834529,24.500084155309693,1.1919744772974687,54.70023786395565,20.894088297867665,32.81962272798597
52652,667.9851622171143,2629.605543037629,1866.8458970244046,1529.4356255151292,2.3089665314456873,0.733875183642184,3.5573592262995617,0.7054700312690947,0.7090721553926321,0.07690379639795442,0.19608886602358133,21.55573531725052,-0.4515424997191649,3.9454591548280615,42.40155973623994,0.11918506962562692,28.778495848349312,1.4068694351219844,40.421910682807685,9.599766580782582,29.172183904989517
52710,773.346819069443,3592.528206532715,5073.91454671255,1687.6627792037584,2.3802580646713,0.7634546514066054,2.999910414230134,0.7083642063290024,0.7120610366444661,0.1912209105464906,0.3181293762736259,22.137333263129182,0.18292846166426158,4.5185857984383375,52.2356832799315,0.12690846572713532,23.648360138988416,1.1510358262156224,5.829909154860862,3.198186886885775,4.076207842229794
52721,975.0582257851713,4846.22399648737,4075.4435251079262,2059.29137850057,2.2877256195591857,0.7880189071782899,3.295774679628771,0.7869906632817076,0.7911184688245074,0.11142217333737747,0.25853447670009233,21.23831928395811,-0.48978308720928826,4.377491683867234,51.452017830205,0.14711230336271486,23.86237759608791,1.1631599316509744,35.15201227946844,11.243357460714392,22.609580436794896
52883,995.4031414597123,4114.26339458505,3610.188396453227,1989.6468722888487,2.19779843683477,0.767837724504334,3.923170229763687,0.7802267796698448,0.7845781061404627,0.08944732707469116,0.23409720022368496,19.275460470244393,-0.7523389536584824,4.126547857011852,44.11027218697069,0.1446498731489938,27.7600330064888,1.3505486297908371,40.72299974275139,12.646049022605613,30.573283500230996
52982,1092.6191801685588,4948.975662259142,4468.203790704867,2044.8903936514175,2.2789773414999672,0.8000621105854022,3.4419502072984582,0.7845147515963147,0.7890723371824446,0.11129422825091817,0.2642606291535854,20.4473482289675,-0.554689344225127,4.468720975908312,50.22468703901768,0.15296640090266722,24.394689961263605,1.190651137992686,36.66901045487201,11.241099740569007,25.66933654155766
53208,933.1316062320391,3683.15639093592,4223.732630780533,1906.9254082095815,2.2342122144618837,0.7660251463117919,3.8133333239626848,0.6990071725368672,0.703378718074632,0.10399999855781328,0.2539999985578132,22.88809936591454,-0.7224643122720847,5.107265906875853,47.359968073010414,0.1499999999999999,25.850750632704372,1.2598305318930014,42.51079174069615,12.670010726142667,29.81080582892822
53274,597.5218883858005,4160.8848833317115,3082.9656556833834,1945.6299076464043,2.3696115466119583,0.7925385635177212,2.8512393258134,0.8568609068634011,0.8623228963115752,0.149977994711338,0.24229477869419558,22.789775671193368,0.08383751130790681,3.502213295424755,55.780289764308925,0.09231678398285759,22.101397665124008,1.0766534504856489,6.923122447958859,4.0044137010516545,3.5967396069645607
53277,847.3696938568808,2754.7460952699316,3413.023848637093,2109.5290490290868,2.1804767688513955,0.6313234712974706,3.7770463583700282,0.6865310533753479,0.6909093245338059,0.09037498938533783,0.23255005590632383,20.459490604101486,-0.8073856883427207,4.335542739941013,43.13390995638368,0.142175066520986,28.39354414417637,1.3787677664597315,41.0082342605769,10.898266261996776,32.105373180900884
53280,1248.4942074419773,4086.931119423206,3527.895653802739,2060.1889847791285,2.313871716904849,0.757231259389664,3.411536398358083,0.7891262447073053,0.7941623224378209,0.10024101488566473,0.23758762364050323,20.008476304123345,-0.4960140738434418,4.088764914840593,49.45161180138591,0.1373466087548385,24.81595033397261,1.2070006592063351,41.09247626727986,9.227647020436264,34.927559107499775
53694,680.444731839943,3458.388558293845,3225.621300493988,2003.0204649767513,2.232652942608662,0.7494749671484352,3.359619645396216,0.7491077420300343,0.7544751115500374,0.09502390234084102,0.2316556586674552,22.60895963956147,-0.567868693471029,4.4327508664659545,48.3620323146343,0.13663175632661417,25.336079978074867,1.2350683648674143,40.05022548165722,13.360934064620618,20.858976802985232
53722,745.5393699795154,4141.80320394321,2701.7830160848684,2035.4149983862308,2.116611348718317,0.8133847022999514,3.1929742950332667,0.728418703166068,0.733680026390467,0.07911885154664589,0.21995895861984627,28.506386908914866,-0.6687139769733266,5.382560958228816,52.38692421280143,0.14084010707320038,23.49954728246997,1.1416283032712955,62.16436323367186,17.94243209606802,28.036334345769554
53788,1078.4148591083574,2752.615434020462,4535.087521297515,1930.569590779896,2.300034747734566,0.7734493086621131,3.576871368656487,0.6927165440465964,0.6977961318106654,0.10469700385439529,0.26624566690851426,23.95900830876116,-0.614164777286625,5.362477424428981,51.022333890974544,0.16154866305411897,23.99296670285086,1.1724332739786107,43.66950854495456,17.463560643951777,30.288774710499826
53848,688.0061602447471,3155.1025442907053,2494.2872042149784,1939.616697959786,2.4027071026134266,0.6797955644987697,3.7477339918875137,0.7387918514957257,0.7442908495400518,0.07969262166733238,0.20200660683258054,21.428936680834617,-0.5141889981565761,3.863760599956104,45.85307070894239,0.12231398516524816,26.65060361452052,1.300025699484059,40.33086054348314,10.75217097545117,26.902341236086645
53907,444.92111761844484,1498.2899544554211,3861.7723734971196,1890.0415780753642,2.389275655954086,0.7459724255236684,3.5614720552943706,0.7137919368537703,0.7192003123581269,0.10440697949721711,0.22910830775112334,24.910856997397,-0.47487814990083205,4.663962713519883,49.62356187522414,0.12470132825390623,24.666556098068337,1.20175156188914,29.454018107282366,11.521351519876982,10.673954953213606
53955,966.2362816773581,3783.5192720216237,3162.3737257254306,2028.141614837585,2.2988832792400737,0.7555170920748401,3.5768731109443177,0.807408805530528,0.8136245801200864,0.09155493256607494,0.22422326756009792,19.372706794738114,-0.5557885139907797,3.817860324976903,46.614872715318164,0.13266833499402297,26.273027526648775,1.280165015559507,40.00767210805067,12.103609333253539,28.711433355727195
53967,955.0763678087396,2880.572382443043,3030.694778313445,1809.6215435541417,2.249090159044878,0.7739301858928538,3.8354298805087104,0.7490047233033473,0.7547909914705958,0.08437518141974154,0.22020804594894727,20.81817269324075,-0.6350005585009943,4.230617533609427,44.386276814925644,0.13583286452920573,27.59958582764671,1.3430351459530103,42.55792105928477,11.444009438488923,33.17490730597077
54051,849.4043454161767,4185.353769075044,4037.0733932418925,2069.9965924558915,2.036921839265408,0.7859352869418621,3.094590647738974,0.7162685283154766,0.7219247599725873,0.11500000000000021,0.27500000000000036,24.100491671631087,-0.741988692793525,5.430369250595695,51.166085518741575,0.16000000000000014,23.93039701094444,1.172475567553215,47.10476781322048,15.186156387560596,22.761364641322658
54091,933.3109279074715,3407.757942918036,3874.6518443769996,1848.411461480437,2.2589492091395362,0.7748411237033016,2.8367756925973544,0.7587110751572045,0.7647578214970364,0.15111486069878666,0.2948287989666851,21.205396773020173,-0.23599282140943234,4.245350459994296,53.396235287725915,0.14371393826789847,23.036790131379913,1.1225855157809845,17.375542110174706,5.0143599029414805,12.079907188128308
54322,921.9060161080796,1502.55484416189,4686.587153685678,884.9607014551291,2.1999381366805726,0.5754616065725118,3.0130499367483874,0.850541108982162,0.8577046653225826,0.4335535025521109,0.5905369879939681,4.698215420805808,0.3953242699179535,1.1840744386427027,29.096845079576955,0.15698348544185725,42.79416271501692,2.108017183857052,0.16583988462934815,0.15886265979267458,0.2642902028870955
54768,451.3140932704952,2392.0872107499204,3132.2937052603093,1911.5888816526754,2.419141531407392,0.7073297217090002,3.4672998257326615,0.6818704322703036,0.6882306801951267,0.0935655381719962,0.2204540049208643,27.394421034733497,-0.4312838327625334,4.83695083235027,51.10285160479544,0.1268884667488681,23.990684923304595,1.1674345486914417,35.00001645497014,11.89356743491094,14.221734932649511
54905,996.8832741667395,3396.873807023226,3277.007316464086,2014.3220802333408,1.8486972769518433,0.6784722416480264,3.3877398415711393,0.739311954232927,0.7464192406670346,0.10179094514115716,0.2524334693152692,16.448720311988154,-0.9553016366588527,3.9134255188381624,37.362275100588796,0.15064252417411206,32.675865269941774,1.5928668258473742,38.295718461395374,13.233511942680632,31.775010844354618
54945,857.4129052511079,3114.4330932735743,5385.021441855244,1754.3753533556526,2.402274853336004,0.7674134677965833,3.039689983033553,0.738884154209704,0.7460428724967079,0.19546994692546793,0.3241797400570392,20.76031192440936,0.18309737246735414,4.260281272392846,52.39973082207439,0.12870979313157127,23.563249148858635,1.1475211568196366,5.8558053604999305,2.9732334056336334,4.059008864192886
55154,747.2759709437394,3322.8094253559593,5242.252778941625,2077.0403398204876,2.312755171172976,0.7865983899494048,3.0784892840870057,0.6971192883849945,0.7041493153944894,0.13400000111458654,0.2940000011145867,29.276036338733764,-0.4416886293312224,5.762057165718135,61.28002152221206,0.16000000000000014,20.212914119012705,0.9800347907451573,28.417008595764216,9.974591801702735,11.225841279427057
55382,790.965993618921,4373.648878257372,2539.538959639711,1929.6484147126794,2.3823702873838517,0.7948209046682684,3.266948733814434,0.8134743185340685,0.8220482513773789,0.09160910097248198,0.21598526717528932,22.282302539233932,-0.3311707594644197,3.88686872150147,50.69876380863187,0.12437616620280734,24.152617848791472,1.1798405909346856,37.714068330254634,11.023381563912285,23.035515690884566
55592,903.4307434842035,3557.631031805239,2424.636316769391,1894.5632146831322,2.0152095295806083,0.7671382837905205,3.0002930169320994,0.7559316075130754,0.7642312164403395,0.09087272680479108,0.22353520289854467,21.213970333069895,-0.6166055326773952,4.27630527067536,45.11427961810826,0.1326624760937536,27.21748977060719,1.326013384517364,48.53198184836485,12.64347258522183,31.829965849608698
55744,492.03596865578936,3220.6204758464437,4145.095579628914,1901.8150665632393,2.327458645578437,0.7422871148679471,2.8973236088335113,0.7019859615591648,0.7099291976919562,0.16500000000000048,0.2650000000000001,28.549168770165615,-0.2232182959055626,4.8453060945159745,57.11138482646947,0.09999999999999964,21.62570385714497,1.050266511502591,10.175785911870916,3.99215448128308,4.2844098280702365
55753,463.2088658031344,1669.536821516372,2020.710200864215,1820.7086639717568,2.4228921068887845,0.689017567261329,3.592949581012908,0.7219147646790213,0.7300905150076153,0.07632407219539683,0.1907393049072681,23.65797666626719,-0.42493559752668136,3.9279214114498937,46.202814085543174,0.11441523271187126,26.39533838841735,1.2887997922744916,38.94657348287161,12.299559851259328,19.002081992649224
56157,631.8264319624046,3692.8707135722466,3341.7854015968064,1863.9342353459078,2.3330632224215506,0.7554273620148572,3.687453713198477,0.724792453897795,0.7335904392938664,0.09119255258544756,0.22774290447494838,22.84752584370742,-0.5520152304368268,4.516386889737672,47.23140679138896,0.13655035188950082,25.904768854039073,1.2631631605501161,37.547965844777785,12.925983231816735,20.799945013283157
56206,649.7650422862952,3908.72284022753,3202.7534653035254,2067.386803293186,2.422845600736875,0.8150771554096774,3.7111241048395356,0.796269882231163,0.806029891887568,0.09200000066062763,0.22200000066062797,24.814680543154388,-0.5090334369750357,4.442798827279953,51.69470819857117,0.13000000000000034,23.731600016805015,1.155720117817322,43.81588671125901,14.48768552280016,20.085406566373113
56208,1105.6859858300759,3300.779182956312,3453.3798840788277,1863.532910955409,2.1795943663003854,0.7897818733010311,3.7425973059067434,0.6961223504551575,0.7046571768644633,0.09399999927684721,0.23399999927684734,25.000342667504878,-0.7377970893431434,5.237827831720617,47.22509910943511,0.14000000000000012,25.984641252197378,1.2631436965864553,52.27928580363993,16.97177836154639,37.86665622256614
56213,1065.0263922488546,4176.280261311584,4873.816309709247,1966.171305624339,2.261325418448801,0.8069620654935934,3.2409406974798443,0.7657973112208037,0.7751957305161774,0.1293292511479991,0.2864249620477608,20.45492470072222,-0.48588584737574864,4.610802898855663,51.32237737830881,0.1570957108997617,23.901257589622457,1.1679264633307551,29.645334742580964,9.734960555225083,19.896557507007014
56395,472.67279638009825,3356.7120173597073,1913.8289644988386,1823.0964841027874,2.4250398153402735,0.6559226160454461,3.7329049841487096,0.6951356322589044,0.7039176425692956,0.07173434021699254,0.18657365758297395,23.7908897564787,-0.47542288864985094,3.9741229143632544,45.1589934674978,0.11483931736598141,26.973489875182967,1.3169969490928142,41.0975596204624,10.651311662982804,22.305048232549463
56528,1058.9133639935633,4170.037358405152,4427.944333300507,1899.9970819862,2.1100479422488725,0.7386487683405577,3.7453127606866827,0.713370327434448,0.7225663543859917,0.10714981900040454,0.2652151142830914,18.97708253120004,-0.7900753139506975,4.57915136109157,43.2261926752567,0.15806529528268687,28.259128987100464,1.38022154400404,36.015089735535135,11.068922544342843,30.50991591258514
56664,1110.5579282005262,2456.0057642167535,2746.194056584781,2021.778906942586,2.3468057979329977,0.7390950043670412,3.116575902992658,0.6958261345377175,0.7049519524659565,0.0914322455765384,0.22521220642332507,27.318759792392136,-0.35480621928632405,5.10690194999061,56.88922259899374,0.13377996084678667,21.694110543769757,1.0482278940075334,53.20665673548554,6.384212885586813,40.901321907251884
56670,1154.543300026741,4556.1223895889,3711.6218900688186,1980.4614664498447,2.135934714429708,0.7628441630275169,3.6156245172090045,0.7417146053790513,0.7514513099858783,0.10499999810716432,0.24499999810716444,20.778506039151136,-0.7417492325931068,4.54899587296542,45.1055506332278,0.14000000000000012,27.13566877480614,1.3223635744898998,44.77220011806769,10.429023320613958,35.940380703783205
56714,963.7209343441023,3488.784815659361,4110.08199436663,2061.2538283077106,1.8354732800768487,0.7398099296380098,3.673303960508038,0.7709217329436844,0.781122785586418,0.11399999729680887,0.2839999972968088,15.637479069680145,-1.0658900190016538,4.08122347637101,37.90071959595682,0.16999999999999993,32.1847380139656,1.5707497697151886,34.46409096675776,14.219383139000497,25.599071714704703
56909,1057.7013299005253,5009.905926784511,4124.929204408372,2066.0108887445485,2.3771155003140074,0.7584277769783809,3.634992837358616,0.7475378579924445,0.7576771327356758,0.10400000067198079,0.2540000006719807,22.257926229718013,-0.5448178861951682,4.611058508911903,50.82134867259264,0.1499999999999999,24.123881841749775,1.1747826519829905,40.78930763821544,10.253757759992798,30.678571319601783
56952,1076.0329750778383,5035.5256758581345,3764.1744075566107,1966.6121395272912,2.1119746033714857,0.7886516287418945,3.5709497598092006,0.7439594350575446,0.7541031164706515,0.09549274393044183,0.2454226523118921,21.326103136404846,-0.7542588889430254,4.714470829773528,45.747947229838395,0.14992990838145026,26.768431728548713,1.3049500744290345,45.626216379456544,11.915604198237888,33.13625555276027
57331,661.5581129131954,3415.801910878329,2753.4887763127545,1814.5515689373162,2.2985254104625192,0.7246258037687747,3.0538465844882503,0.6961649631879019,0.7061804003407353,0.10415779652289281,0.23962202208571926,24.694629644070698,-0.3399535353364229,4.58099135229007,50.83314782860277,0.13546422556282645,24.113878883433657,1.1767691858693203,33.53488805602527,9.201220191321125,20.260410693818592
57614,914.3008625448874,4561.618680389989,3546.7471611710416,1889.7323923702252,2.247483566329058,0.7859587200378677,3.4311583439721827,0.692417935672209,0.7027636975292891,0.10199999865357334,0.25199999865357325,25.668898547597163,-0.5930332644007723,5.358686496661961,50.72830097225908,0.1499999999999999,24.141628445203693,1.177944086890066,48.72799777620266,14.985847795586297,30.637136841425622
57810,1184.137987036691,4989.196393762096,4738.154325271746,1975.4412858267895,2.1249803232548468,0.7723924451157738,3.8818300162035007,0.7457207096119167,0.7571591900438999,0.10549144862912962,0.26625944290997294,18.879477774742107,-0.8269426259521367,4.5405671322038,44.07301690682175,0.16076799428084332,27.717378355103428,1.3530865632365374,37.38729534607613,11.03286807935765,31.584399015235842
57869,1028.7391289526174,3767.8452651257517,4032.2540849803772,1954.6510545976944,1.9582607401296082,0.7612644504556585,3.6712397114162747,0.7487350779838815,0.7603177425271809,0.10338520467698675,0.2618933223984481,17.92773414944446,-0.9134115588757682,4.358825022482264,40.85921367770433,0.15850811772146134,29.89864812035724,1.4589376284353497,38.01456512563634,13.361223762853239,29.58408043972705
58073,590.6941418957792,1459.2377525043526,2135.295376992794,1812.014232211402,2.164232166040119,0.728442757959409,3.2468620673955155,0.729016281422091,0.7405880546451209,0.08254841526708123,0.20683453553998277,22.287210055972018,-0.5456651848460845,4.133324310519574,44.443541141402704,0.12428612027290153,27.56243968685258,1.3437272107606257,43.81725352105885,14.166424043122843,23.484295111670388
58178,1047.4367304481016,4387.842685377909,3791.6343932032996,1739.9060690411359,2.3700958264989236,0.7655326030950653,3.8496562860561507,0.6988651527024592,0.7100869864003051,0.09566982752548281,0.2403311385641631,21.7488013754411,-0.535466134431085,4.69137520247075,46.79564739671946,0.1446613110386803,26.129312397056637,1.2746803171117331,38.43606650788948,8.058236004575821,34.12736594240407
58382,771.2416767252491,3791.0580338483287,1607.9619699570922,1802.3026864795734,2.3358472467230738,0.6677211644002818,3.7170311773585993,0.7185497159101705,0.7303815474940809,0.06636141513148264,0.17041219525227325,21.88325033949805,-0.5349562142556141,3.739177562365449,43.09561990220549,0.10405078012079061,28.28933031020469,1.3825867603089366,48.32302996441043,5.940612635458331,35.672569193461264
58454,737.0927156581803,2760.088763503387,1613.8599197058702,1820.4811143032734,2.387392121192019,0.6467894786430368,3.6574218164087733,0.7252047735127513,0.7372496520314114,0.0749999980372058,0.1749999980372059,20.87584808600178,-0.4768471487278151,3.5226438929125026,43.497897697591746,0.10000000000000009,28.01131210761466,1.3689743964720424,44.20719321149553,6.430231125674012,33.53176566557665
58630,777.5476499269053,3014.527430539185,1738.5628276772181,1792.7915447098867,2.0907000782792147,0.7422179598533292,3.733265105255458,0.69531632958503,0.7071136892275893,0.0729999995980104,0.1929999995980105,25.85692711452305,-0.7780991920643014,4.63630390083516,42.477426089572894,0.1200000000000001,28.84754073014771,1.4049258793614645,59.744873751277524,8.4078467147283,37.636116592916466
58703,1063.1230951268935,2394.8588009333344,4887.750002985556,2073.8307897720774,2.0435284461948755,0.7651408475756287,3.26955931453267,0.6841402362711227,0.6958578447266075,0.1125888955751897,0.2866151366920464,23.81539103467312,-0.8448542568049316,5.673889218757736,50.147311213338355,0.17402624111685672,24.63251864016952,1.1921204853417073,46.62525601308921,20.849768070432912,26.567664542881808
58855,1028.2255066440428,4506.011624011687,4789.775630267035,2030.512946236938,2.2905667863457344,0.8011409921146357,3.5452802570638626,0.7713082336219027,0.7847647385557007,0.11300000171391655,0.2730000017139167,20.4930549809082,-0.5828284713167852,4.569555634692344,49.81420959860088,0.16000000000000014,24.579671459376833,1.2003425282396083,35.04022577932934,11.557024488567118,23.447707999784242
58905,610.6318613818114,2301.674366153543,4898.62482146993,2027.2883855617179,2.3815278435134286,0.6514594379004051,3.05740861357435,0.708868317882513,0.7213263272808604,0.1670024510932575,0.2938168529223466,21.987189892005706,-0.2854184397838534,4.1204917142808615,53.53250785567758,0.1268144018290891,22.981792370788806,1.1194946849286378,11.27060999909531,3.140742263221891,3.4670246370405904
58910,787.276694291678,3474.749013743899,3582.0348466368905,1980.0659274989325,2.3761336880575117,0.7728340659959402,3.279210110712859,0.7489979114352251,0.7621734049316025,0.10620939106267224,0.24672455905162938,24.052244390347578,-0.38025854353620686,4.554539802090245,53.09201855331662,0.14051516798895713,23.083002664817386,1.1262719933040712,34.520718597343105,10.840963103449894,20.179666376655906
59043,1103.609031093512,3420.690506389844,3904.0595268193147,1910.9351341097008,2.1811392591960743,0.7233880999787039,3.037353349759588,0.7107050832203003,0.7234156880509713,0.12478843500293824,0.2806966487162308,19.76097101219441,-0.47724435139035287,4.545527589191958,49.1045595202804,0.15590821371329255,24.884174327396014,1.2191385949199292,33.39309768556114,8.527800540164499,27.235007316477667
59113,996.638036106352,5123.026956853811,4943.229387315393,2085.383667036419,2.3980677728379898,0.7881625289215468,3.7477338910771123,0.7438949194666836,0.7573109021671032,0.11399999934808758,0.2639999993480875,23.058265625704102,-0.5848955870868907,4.950071938905054,52.38582113685607,0.1499999999999999,23.39680122757794,1.1406689430263577,38.99995978801684,12.565934020317137,25.558822277054027
59588,753.3472519496108,4550.514773604398,2559.134505233238,1756.4215635523014,2.4285951641266457,0.7034506303070254,2.934488680347319,0.6880739252910225,0.701087406688264,0.12150098832144618,0.2600676778214681,24.67121271601197,-0.09420943397313433,4.379580786560518,54.46244868897202,0.13856668950002193,22.561669029674725,1.099009482989067,23.0161994434323,3.3432749396050565,21.488183578834242
59647,867.277309367131,3428.763874694527,4507.331168477649,1881.3389472859776,2.2797430172931654,0.7637465706366742,3.4379979193447125,0.7003935090771236,0.7137150958314573,0.11509654181923645,0.2714613679128468,22.170149469328543,-0.5493507423288677,4.976691707558838,49.394077682340146,0.15636482609361035,24.77281843536814,1.2104995013339996,33.845721254808424,10.508892586367114,22.174649621262382
59713,1007.7418447541693,3260.9451218675763,4734.871796717549,1963.4433438022324,2.345631087080103,0.7851984517728153,3.7652654851098997,0.7460187710928815,0.7602981200916072,0.10716203936144142,0.2623397420293614,20.805564205464755,-0.5877299448761264,4.630784046499091,48.83848940602542,0.15517770266791997,25.055371830507784,1.222278886897954,35.661089219362054,11.64864651020667,25.920492262402583
59757,869.5384665149055,1791.1002235838073,4558.505132314282,878.11979529118,2.287784702993958,0.51477590052045,2.84281702351745,0.8180598313919023,0.8337878784004138,0.5188075123265636,0.6759722237886159,4.5941653203128645,0.30740987600817743,1.099954675634053,29.440789623498894,0.15716471146205224,42.38533782422796,2.087766192752003,0.0823035079961909,0.07376520558207088,0.17051911883076942
59776,658.8707453151911,4729.677150501955,4069.5451745271876,1926.4489176176876,1.8967504876414756,0.8029773975827756,3.5257514976848348,0.6931702192575171,0.7065232124374397,0.10400000153523514,0.26400000153523484,21.977111423964,-1.0063463425806791,5.5485633300566075,44.48954589700701,0.1599999999999997,27.55072346695593,1.3440231154690592,45.27742402278182,15.03878272631024,21.059223155371104
59904,678.0568316107344,2135.9600275312787,2291.6364046685035,1914.6340114495188,2.380719763938296,0.6592179937707525,3.1662419366891665,0.6938168050187029,0.7073983937965457,0.09277103879166404,0.21893706560864157,23.926788058925347,-0.32717773289371554,4.1861453333077705,50.52211114786861,0.12616602681697753,24.297988662355,1.1828718643600802,37.2961922547723,8.849429359466509,26.115085112588964
60089,1236.1483428380393,4273.873569028291,4463.092886655045,2062.0479978031017,1.9767409769223183,0.8060854544417753,3.91755462992679,0.7865005016732314,0.8021717426374951,0.10500000202994375,0.2750000020299437,18.23978623078111,-0.9900186130308817,4.395160229971242,42.05900172121526,0.16999999999999993,29.028014349124863,1.4169548772098783,40.44503247248639,13.098470575295782,31.946293636096346
